Title	Description	Link	pubDate	Image
Trump invited China's Xi to his inauguration even as he threatene...	President-elect Donald Trump has invited Chinese President Xi Jinping to attend his inauguration next month - extending a diplomatic olive branch even as Trump threatens to levy massive tariffs on Chinese goods.	https://koreatimes.co.kr/www/nation/2024/12/501_388352.html?utm_source=fl	2024-12-12T18:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/4a73446c1ef24fd09a47480c15125f5f.jpg
Meta donates $1 million to Trump's inauguration fund	Meta, the parent company of Facebook and Instagram, said it has donated $1 million to President-elect Donald Trump's inauguration fund.	https://koreatimes.co.kr/www/nation/2024/12/501_388354.html?utm_source=fl	2024-12-12T18:16:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/c8d850d4d41d40bb988d188ce5394e19.jpg
US sets up reward of up to $5 mil. for info on NK IT firms, worke...	The United States offered Thursday to provide a reward of up to $5 million for information on two North Korean information technology (IT) firms, accusing them of exploiting workers to generate revenue to support the reclusive regime in Pyongyang.	https://koreatimes.co.kr/www/nation/2024/12/103_388337.html?utm_source=fl	2024-12-12T17:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/68fdf08c2ee94c60ac93c9d5b63a161c.jpg
Trump calls NK role in Russia's war 'complicating' factor, says h...	U.S. President-elect Donald Trump has said that Pyongyang's involvement in Russia's war in Ukraine is a 'very complicating' factor, while boasting about his personal ties with North Korean leader Kim Jong-un.	https://koreatimes.co.kr/www/nation/2024/12/103_388334.html?utm_source=fl	2024-12-12T15:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/51885056750f4b0f9cda280de45475f2.jpg
US leaves N. Korea on state sponsors of terrorism list in 2023 re...	The United States has kept North Korea on its list of state sponsors of terrorism, an annual State Department report showed Thursday, noting the reclusive regime repeatedly supported acts of international terrorism.	https://koreatimes.co.kr/www/nation/2024/12/103_388333.html?utm_source=fl	2024-12-12T14:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/dcb4204d4f9c497e94d211224498110a.jpg
Biden approves national security memo on China, Iran, North Korea...	President Joe Biden has approved a new national security memorandum ahead of Donald Trump's return to the White House that could serve as a road map for the incoming administration as it looks to counter growing cooperation among China, Iran, North Korea and Russia, the White House said Wednesday.	https://koreatimes.co.kr/www/nation/2024/12/103_388264.html?utm_source=fl	2024-12-12T00:17:12-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/19460d0855864b7a866a581638b48f21.jpg
Japan's Nissan reshuffles management to fix its money-losing busi...	Embattled Japanese automaker Nissan has tapped Jeremie Papin, who was overseeing its U.S. operations, as its chief financial officer in a major management reshuffle billed as key to a turnaround.	https://koreatimes.co.kr/www/nation/2024/12/501_388303.html?utm_source=fl	2024-12-11T23:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/ec2dfd50162c493a9d200eb95aabbdb9.png
Japan plans to raise key taxes in 2026 to fund defense budget exp...	Japan's government plans to raise the country's key taxes starting in April 2026 to fund more defense spending after a one-year delay, according to a document seen by Reuters on Thursday.	https://koreatimes.co.kr/www/nation/2024/12/501_388304.html?utm_source=fl	2024-12-11T23:46:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/b8fdf7d9ef1341d9b499608ad391a045.png
K-pop star Rain dazzles at Hong Kong International Races with ele...	K-pop star Rain put in a brief but much-anticipated appearance at the opening of the Longines Hong Kong International Races at the Sha Tin Racecourse in Hong Kong on Dec. 8.	https://koreatimes.co.kr/www/nation/2024/12/672_388268.html?utm_source=fl	2024-12-11T19:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/a4bdce9fd23b4f2dab0bbadcc0cddcfb.jpg
Trump invites China's Xi Jinping to attend inauguration: CBS News	U.S. President-elect Donald Trump has invited Chinese President Xi Jinping to attend his inauguration next month, CBS News reported on Wednesday, citing multiple sources.	https://koreatimes.co.kr/www/nation/2024/12/501_388269.html?utm_source=fl	2024-12-11T19:16:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/f48fcafe060a4c72b506f36a980da9d6.jpg
